"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"IBPFAHIO_02312",1399.45098591581,2.15450178179929,0.07820071863204,27.5509204964845,4.31440752459296e-167,2.95790422750364e-166
"IBPFAHIO_02275",5335.37909260034,-1.91002903816908,0.0693417096984489,-27.5451679295962,5.05632658737492e-167,3.45888535578833e-166
"IBPFAHIO_01765",758.86254589732,-2.92718595496204,0.106279462345659,-27.5423481673418,5.46524637995363e-167,3.73036242976084e-166
"IBPFAHIO_02935",4026.46555900446,1.68286345898891,0.0611713104909514,27.5106654652731,1.30876794682364e-166,8.91345923255219e-166
"IBPFAHIO_00722",14950.7557319221,-1.88440948563472,0.0686158476532169,-27.4631816130653,4.83554661092905e-166,3.28604618043794e-165
"IBPFAHIO_00413",6458.14099696851,-1.81029284711904,0.0659298369996175,-27.4578692971673,5.59607861141137e-166,3.79453400580789e-165
"IBPFAHIO_00887",11227.6048396221,-1.53727898068196,0.0559890889797218,-27.4567600347763,5.76937504787896e-166,3.90348088578594e-165
"IBPFAHIO_00575",11650.4239126734,-1.56452383858011,0.0569986418977224,-27.4484406380677,7.25183894194563e-166,4.89578297128731e-165
"IBPFAHIO_00212",4678.26522310172,-1.77587965150415,0.0646998353718521,-27.4479779012969,7.34465761379431e-166,4.94764299386754e-165
"IBPFAHIO_01735",2166.00763804264,2.1014261500278,0.076628055943354,27.4237173859825,1.43029087401881e-165,9.614042135796e-165
"IBPFAHIO_00969",1000.37177420713,3.75420685003037,0.137018668371847,27.3992361379695,2.80060575161835e-165,1.87841062559738e-164
"IBPFAHIO_01676",18135.7742958941,-1.46159758466109,0.0534121108582406,-27.3645351433549,7.25200758826994e-165,4.85350810885945e-164
"IBPFAHIO_00591",199212.366565449,8.58625232052924,0.313790708053553,27.3629910005617,7.56542236604858e-165,5.05232958009119e-164
"IBPFAHIO_00395",10007.8605902148,1.62509730788143,0.0596674779571607,27.2358974020688,2.44158087032454e-163,1.62701897651799e-162
"IBPFAHIO_01050",4463.00667076268,-1.80047208672483,0.0661517502987663,-27.2173008059987,4.05377681322279e-163,2.6955436358032e-162
"IBPFAHIO_00954",464.045885283286,3.87127360855452,0.142329793821166,27.1993200061731,6.61629310719227e-163,4.39003825910697e-162
"IBPFAHIO_02563",8681.0333614434,1.84616485208835,0.0679356343198939,27.1752059220521,1.27561790346523e-162,8.44584701823231e-162
"IBPFAHIO_01675",19910.782087496,1.66601743781729,0.0613070876787121,27.1749564511736,1.28430695496677e-162,8.48520748879753e-162
"IBPFAHIO_00881",24177.1441946298,-1.48012694174355,0.0545123239343105,-27.1521526678475,2.3880766423263e-162,1.57439935566587e-161
"IBPFAHIO_00660",6731.32589568563,-2.09178071507687,0.0770952591013789,-27.1324169535018,4.08321974103355e-162,2.68623732750548e-161
"IBPFAHIO_01598",9800.10946714037,1.66762838102653,0.061629251672872,27.059039916277,2.98979777475972e-161,1.96272923982103e-160
"IBPFAHIO_02568",1967.8282007135,2.20838243442346,0.0817960689576619,26.9986377409718,1.53334247176806e-160,1.00446926328535e-159
"IBPFAHIO_01416",5754.48637872369,-1.63021452894689,0.0605029316102133,-26.9443890661275,6.6367652004143e-160,4.33845200838922e-159
"IBPFAHIO_02274",3486.1844456549,-1.99121238545453,0.0739232209999393,-26.9362232667887,8.27232898623943e-160,5.39621122899838e-159
"IBPFAHIO_02143",9215.96252978258,5.63630256887917,0.209439270054917,26.9113932998395,1.6156994658494e-159,1.05173531545396e-158
"IBPFAHIO_00719",5714.54444647643,-1.76161714229479,0.0656505035370321,-26.833261702267,1.32268038144787e-158,8.59186499881681e-158
"IBPFAHIO_01039",2931.53653642558,-2.05523258445433,0.0766899359536612,-26.7992476313473,3.29713914573569e-158,2.13726503954188e-157
"IBPFAHIO_00940",453.25143299858,5.42887122842773,0.203063759356694,26.734811005304,1.85456056053435e-157,1.19964461363436e-156
"IBPFAHIO_00712",18838.4949519625,-1.84159839124421,0.0689851271840278,-26.6955859388572,5.29634728112291e-157,3.41885298397329e-156
"IBPFAHIO_00724",12208.4020990771,-1.42163472828717,0.0532843472597853,-26.6801565824961,7.99943245399285e-157,5.15296773911373e-156
"IBPFAHIO_00963",647.084576797224,3.44922386172767,0.129396606303408,26.656215802445,1.51609493011046e-156,9.74587427006559e-156
"IBPFAHIO_01754",970.374199484905,-2.41228288063355,0.0906399039162748,-26.6139170101262,4.6849380261214e-156,3.00535858439157e-155
"IBPFAHIO_02710",2584.20428935993,-2.09003991133538,0.078728522836886,-26.5474295213901,2.74984384411548e-155,1.76035552091202e-154
"IBPFAHIO_00946",490.309509598304,5.88656726771807,0.221777089910095,26.5427203058007,3.11655277508712e-155,1.99098784722508e-154
"IBPFAHIO_02753",1453.52656030266,2.32628876412336,0.0879733531698867,26.4431066942627,4.3795526633003e-154,2.79207769792258e-153
"IBPFAHIO_01988",6067.72945905928,1.77269960991166,0.0672917258078948,26.3435004620387,6.09252242143649e-153,3.87614800968758e-152
"IBPFAHIO_00708",19421.6057833935,-1.38414871801864,0.0526771809321151,-26.2760590738975,3.60168275798268e-152,2.28673574695738e-151
"IBPFAHIO_00485",27974.32623056,1.74706301892603,0.0665449093468861,26.2538943410219,6.45205588598657e-152,4.08806491792428e-151
"IBPFAHIO_02343",3841.11228549147,-1.81031845499477,0.0691650456232521,-26.1738922989472,5.26995489563102e-151,3.33224959862804e-150
"IBPFAHIO_02186",583.928086991477,3.31049756383636,0.126682037243946,26.1323360111543,1.5649398651502e-150,9.87508992458047e-150
"IBPFAHIO_00892",11877.7345645105,-1.55381959953332,0.0596327206483662,-26.0564935263589,1.13567314247718e-149,7.15173392370559e-149
"IBPFAHIO_02656",1211.81950593953,2.53036573078123,0.0977580528199889,25.883962065413,1.00940455743649e-147,6.34365628372688e-147
"IBPFAHIO_03025",43038.90237414,1.76962936655739,0.0684043509092413,25.870128771565,1.44463742921756e-147,9.06048464734423e-147
"IBPFAHIO_00426",13320.1825287268,-1.76998952630959,0.0684807842648843,-25.8465136652531,2.6629004383377e-147,1.66673849298384e-146
"IBPFAHIO_00749",1663.17562802754,2.1606409158183,0.083624485739931,25.8374194675207,3.36954844421209e-147,2.10477652313208e-146
"IBPFAHIO_00059",4569.76460465261,1.86906295501158,0.0723639214857034,25.8286576603072,4.2268667936146e-147,2.63497421892265e-146
"IBPFAHIO_00943",453.516584902769,5.47317797876517,0.212093388358146,25.8055096442848,7.69037248335522e-147,4.784432941355e-146
"IBPFAHIO_01278",34031.3093786803,-1.34672663969954,0.0522919983561893,-25.7539715833052,2.90959870272852e-146,1.80652192546919e-145
"IBPFAHIO_00600",18598.2598521649,1.43772489934858,0.055896976570289,25.7209779054987,6.81051136829361e-146,4.22006035085448e-145
"IBPFAHIO_02850",2561.25278247553,1.89359375630096,0.0736326226314855,25.7167772738174,7.58874006834845e-146,4.69287685826668e-145
"IBPFAHIO_02803",6592.71059971647,1.54586916122318,0.0601852357047569,25.6851891185831,1.71112748862049e-145,1.05604914068155e-144
"IBPFAHIO_00270",6064.17885495482,1.9442575591907,0.0758719188038722,25.6255224573479,7.92673016455553e-145,4.88236049179396e-144
"IBPFAHIO_00879",9686.37206334394,-1.66878195866543,0.0651331184720218,-25.6210971900917,8.88001094724738e-145,5.4586468884471e-144
"IBPFAHIO_00903",14613.8110786992,-1.55814671645107,0.0608299274469701,-25.6148047818965,1.04358425148363e-144,6.40230655870513e-144
"IBPFAHIO_01101",8842.26907812014,1.86679325982379,0.07289899203618,25.6079433704281,1.24440618160361e-144,7.61921567033338e-144
"IBPFAHIO_00051",3160.84807263429,2.10330859465172,0.0821516774034148,25.6027467865713,1.42179635550004e-144,8.68813108934014e-144
"IBPFAHIO_01298",5051.58175691743,1.53178676834302,0.0598889015213387,25.5771391598699,2.74070853423909e-144,1.67145380431307e-143
"IBPFAHIO_02969",18815.2729006106,2.05829113521433,0.0808578905519454,25.4556620407012,6.11067023625291e-143,3.71932920679015e-142
"IBPFAHIO_02065",13782.5176952799,1.5178911204869,0.0596374555091665,25.4519765729038,6.71262472274314e-143,4.07768873137953e-142
"IBPFAHIO_00890",8844.81453348105,-1.45333743285801,0.0572423928976562,-25.3891802786168,3.32073378797421e-142,2.01327624949338e-141
"IBPFAHIO_01825",15966.4311877941,-1.75188999487736,0.0690118730723825,-25.3853419257278,3.6611663535927e-142,2.21532805583339e-141
"IBPFAHIO_00891",11511.7619684373,-1.43054991824784,0.0563669952086199,-25.3792119475809,4.27855500828893e-142,2.58384611047449e-141
"IBPFAHIO_00617",799.200497235026,2.81909617745375,0.111410696151651,25.3036402682236,2.91274897195485e-141,1.75559840570846e-140
"IBPFAHIO_00964",483.777724034777,3.53142867314582,0.139674787926066,25.2832220158094,4.88588146157538e-141,2.93913336171032e-140
"IBPFAHIO_00097",3602.92630939945,-2.87223432109568,0.113612678660042,-25.2809312743179,5.17766788522097e-141,3.10861147594238e-140
"IBPFAHIO_02272",5779.82481629631,-1.68237372975994,0.0669650619634594,-25.1231564704286,2.77783803684155e-139,1.66454945928567e-138
"IBPFAHIO_01976",11225.9978145593,-1.69539128779108,0.0675189010900128,-25.1098767962895,3.87962754945159e-139,2.32027241448826e-138
"IBPFAHIO_00177",505.2958248076,3.14729433965048,0.125432216378969,25.0915947314647,6.14327807970739e-139,3.66699147151646e-138
"IBPFAHIO_01790",1585.55327865117,-2.055024313013,0.0819637834825261,-25.072345683641,9.9634914557968e-139,5.93586042029359e-138
"IBPFAHIO_00808",135495.406604217,-1.47530955148078,0.0589083552486278,-25.0441477317456,2.02193594401013e-138,1.20227421901526e-137
"IBPFAHIO_01415",8691.59317273363,-1.40421842111453,0.0560995872011109,-25.0308155758894,2.82466521798142e-138,1.67636561497093e-137
"IBPFAHIO_02877",1359.12998785245,2.24169270058055,0.0895967941972271,25.0197869317285,3.72409659168058e-138,2.20592081637478e-137
"IBPFAHIO_02615",27386.8207276875,1.78400985767399,0.071305772639515,25.0191505068323,3.78396600031899e-138,2.23709806366851e-137
"IBPFAHIO_00149",778.975962054729,2.51473523129431,0.100521144448486,25.016977722364,3.99569727324005e-138,2.35776640627066e-137
"IBPFAHIO_00412",1163.46879039673,-2.50421303324467,0.100101633017287,-25.0167051002275,4.02308534985066e-138,2.36940569556919e-137
"IBPFAHIO_00503",6743.57323178838,-2.05013907969895,0.0820304896148856,-24.9924033042334,7.39403425911497e-138,4.34645511961663e-137
"IBPFAHIO_01144",4342.63450288873,-1.55921436913463,0.0625180179990969,-24.9402399346241,2.72508211781892e-137,1.59885273402203e-136
"IBPFAHIO_02090",4011.6295290887,-1.58404343745179,0.0635933228665975,-24.9089584573951,5.9502181395768e-137,3.48448380446429e-136
"IBPFAHIO_01591",3707.09190220256,-1.6118621456905,0.0649074791944227,-24.8332267050821,3.92516903976976e-136,2.29425759375578e-135
"IBPFAHIO_02187",427.723675823686,5.6843231211129,0.229393090831593,24.779835785403,1.47906953372703e-135,8.62883584581882e-135
"IBPFAHIO_00944",372.108720273904,4.98912058375621,0.201521809537022,24.7572240206569,2.59187963137193e-135,1.50924516387985e-134
"IBPFAHIO_00138",6407.76551925473,-1.52489805904377,0.0615953104613597,-24.7567233223116,2.62426084549681e-135,1.52522829591657e-134
"IBPFAHIO_02028",1077.98689871838,-2.22672231655443,0.0899861646959391,-24.7451630378789,3.49520758487054e-135,2.02761385598869e-134
"IBPFAHIO_00414",11073.4958169052,-1.40476863597431,0.0567942847726231,-24.7343309559812,4.57136641264519e-135,2.6469410014792e-134
"IBPFAHIO_02810",2904.86568773775,1.59572285008969,0.0646981980260866,24.664100373341,2.59789514995489e-134,1.50143772031038e-133
"IBPFAHIO_00968",718.107738324212,3.16027486812201,0.128168719577628,24.6571462876161,3.08476265662756e-134,1.77949368177097e-133
"IBPFAHIO_02064",16059.0841796231,1.3654407185846,0.0554769057124121,24.6127771736754,9.21932034777728e-134,5.3084056825563e-133
"IBPFAHIO_01971",2500.89110762991,-1.85875557819752,0.0755657175347158,-24.5978684360879,1.33129806858391e-133,7.65125209676849e-133
"IBPFAHIO_02668",15297.0304745717,1.32380161486106,0.0538789885831601,24.5699047007503,2.65049258592796e-133,1.52046810309634e-132
"IBPFAHIO_00543",28866.0424408376,1.76603888555745,0.0719516027318588,24.5448164947614,4.91289745960035e-133,2.81308869353413e-132
"IBPFAHIO_01791",487.442094173503,-3.32801917522827,0.135862447304092,-24.4955043962912,1.64942015475432e-132,9.42700021903946e-132
"IBPFAHIO_01075",8454.39563263213,1.59446020299754,0.0651423032423383,24.4765708861402,2.62426570631499e-132,1.49709032544759e-131
"IBPFAHIO_01835",13111.3809006743,1.83382851652044,0.0749816248867369,24.4570388984037,4.23541840274297e-132,2.41177047905732e-131
"IBPFAHIO_02490",17159.2407052606,-1.70335335871259,0.069684955405679,-24.4436313232364,5.88171488023799e-132,3.3430629429588e-131
"IBPFAHIO_01445",1263.66512053197,-2.06254110730012,0.0847852193081473,-24.3266588696778,1.02413598390796e-130,5.81032745365762e-130
"IBPFAHIO_01102",15230.0559257574,1.81442823844382,0.0746818163351178,24.295448711397,2.1899541953838e-130,1.24017186302687e-129
"IBPFAHIO_03083",1015.5115245691,2.23595665352512,0.0920774942199943,24.2834220508098,2.93437621821173e-130,1.65870041438952e-129
"IBPFAHIO_01655",4666.5032094788,-1.81992888330531,0.0749786305329305,-24.2726343542111,3.81462264237458e-130,2.15233817704785e-129
"IBPFAHIO_02827",1342.54498739126,-1.88785171986096,0.0778686744799049,-24.2440459205215,7.64096742664224e-130,4.30343739219996e-129
"IBPFAHIO_01358",3529.73822923586,1.52561823032252,0.0629551383245335,24.2334187633417,9.89025567496287e-130,5.56012191763367e-129
"IBPFAHIO_02377",1214.32254165808,2.52307094223124,0.104487113816583,24.1471972004149,7.99041974707324e-129,4.48391612666978e-128
"IBPFAHIO_01202",7208.51575242974,-1.53004652586614,0.0633796968446346,-24.1409568369633,9.29213824391147e-129,5.20494410329244e-128
"IBPFAHIO_01860",7070.07761502863,1.43622495356533,0.0595113774827725,24.1336197264312,1.10958324632289e-128,6.20403507708931e-128
"IBPFAHIO_00121",1904.10481918017,-2.26484788570969,0.0939419957123337,-24.1090033114161,2.01130095420238e-128,1.12255280693028e-127
"IBPFAHIO_00725",12164.7116595966,-1.2640154203644,0.0525248272678735,-24.0651038016365,5.80086998440764e-128,3.2317639624844e-127
"IBPFAHIO_02145",455.968159811625,5.78510026895545,0.240581195817752,24.046352622413,9.11442198772099e-128,5.06866776727218e-127
"IBPFAHIO_01200",96221.8118483201,-1.19010875620616,0.0494968197031882,-24.0441459338752,9.61197605168188e-128,5.33576839350097e-127
"IBPFAHIO_02553",4883.06753374913,1.53659836231862,0.0639165986774459,24.0406779164367,1.0449280048796e-127,5.79017453599953e-127
"IBPFAHIO_00106",16106.8171341522,-1.9362249961344,0.080720834999974,-23.9866819531169,3.8298689595098e-127,2.11841767849809e-126
"IBPFAHIO_02082",6984.78648804728,-1.49118274903925,0.0622118136763908,-23.9694466519814,5.79396038984201e-127,3.19909384381991e-126
"IBPFAHIO_02598",2502.86791881298,-1.57377354512386,0.0658539286929919,-23.8979446839188,3.217209846465e-126,1.7731930205472e-125
"IBPFAHIO_01561",5991.65666968444,1.41997366653566,0.0594691003884559,23.8775037332043,5.24699224152086e-126,2.8867793613492e-125
"IBPFAHIO_01900",8479.86729716373,-1.43339276212563,0.0600770629280691,-23.8592349935922,8.12107685180756e-126,4.46010117687193e-125
"IBPFAHIO_02185",1029.24837604256,2.23422674151718,0.0936493537537967,23.857364220483,8.49242310587726e-126,4.65577522045611e-125
"IBPFAHIO_02092",5503.97191703917,-1.35641736714694,0.0568820432358316,-23.8461435276379,1.11036775686365e-125,6.07656124641134e-125
"IBPFAHIO_00908",17597.6720478525,-1.35455512652094,0.0568607951499574,-23.8223036267538,1.96186106957237e-125,1.0717445984307e-124
"IBPFAHIO_02160",3132.31369378072,2.61298780702458,0.109717033950918,23.8156985559189,2.29675227569591e-125,1.25247937150825e-124
"IBPFAHIO_00872",6624.1860683694,1.50856004873278,0.063453784839902,23.7741539380034,6.18289755481359e-125,3.36576042948655e-124
"IBPFAHIO_02559",3573.23819954806,1.53558647313133,0.0648464175041362,23.6803594128139,5.7467117182719e-124,3.1228176859221e-123
"IBPFAHIO_02175",980.384094971569,2.04957291365036,0.0866117477939245,23.663913566632,8.48778786199057e-124,4.60425264373243e-123
"IBPFAHIO_01163",2913.19945889655,-1.59093783219678,0.0673523001321409,-23.6211358643352,2.33782062163311e-123,1.26594419651306e-122
"IBPFAHIO_00511",3475.38636238989,-1.54757361568938,0.0656029932825824,-23.5899848201021,4.8835477108859e-123,2.63984781854182e-122
"IBPFAHIO_02416",21223.2083074593,1.58857341886393,0.0673747782960326,23.5781617252086,6.45728023085183e-123,3.48445208966734e-122
"IBPFAHIO_02493",126964.352112686,-1.48344140586893,0.0629849878580308,-23.5523012120385,1.18901541476882e-122,6.40494017851076e-122
"IBPFAHIO_00997",13113.6528950832,-1.35870011298978,0.0577293254462871,-23.5357004864703,1.75887720068445e-122,9.4581709643762e-122
"IBPFAHIO_00218",5262.09643240654,-1.51358236169487,0.064350579028292,-23.5208817783817,2.49418519162229e-122,1.33889246744724e-121
"IBPFAHIO_00650",18555.0277082853,-1.21915973175309,0.0518627854631968,-23.5074094240125,3.42576188255004e-122,1.83578089096096e-121
"IBPFAHIO_01273",1406.536423975,-2.97932607441828,0.127124394990187,-23.4363048465109,1.82341979146543e-121,9.75434947268361e-121
"IBPFAHIO_00664",1240.26694782199,-2.13668311072781,0.0912109273878898,-23.4257360594658,2.33684245726444e-121,1.24793037614191e-120
"IBPFAHIO_02035",4318.94347404659,4.54818073834801,0.194219695625113,23.4177111837669,2.8210197950919e-121,1.50389538041796e-120
"IBPFAHIO_00109",4216.42739615863,1.39837025121233,0.0597428084684797,23.4065034279417,3.66919619011399e-121,1.95269442682142e-120
"IBPFAHIO_00194",381.376221993088,3.80648746779806,0.162688836873524,23.3973488344333,4.54759040497364e-121,2.41600507425747e-120
"IBPFAHIO_02374",6535.32474842891,-1.39037236711262,0.0594251130390666,-23.3970504389041,4.57950923487296e-121,2.42878946041633e-120
"IBPFAHIO_00948",363.667883485648,3.82159021252003,0.163681635554896,23.3477029940743,1.45423140059482e-120,7.69945803191639e-120
"IBPFAHIO_01734",3384.32471209843,1.69021064625123,0.0724223852303087,23.3382350067073,1.81464993851711e-120,9.59127796563232e-120
"IBPFAHIO_03020",9371.76891223643,1.55880756730636,0.0669700327982497,23.2761953693876,7.72541749950195e-120,4.0762783120239e-119
"IBPFAHIO_01235",15043.9454775414,1.29583156341192,0.0556878597883139,23.2695522567713,9.01964149964439e-120,4.75106158720621e-119
"IBPFAHIO_01602",10218.2059110381,-1.45631755614138,0.0626623478062137,-23.2407116414648,1.76605359159892e-119,9.28679881840792e-119
"IBPFAHIO_01337",2003.58289076498,-1.58987792563092,0.0684467050938973,-23.2279687305602,2.37587790454777e-119,1.24723505617346e-118
"IBPFAHIO_00648",1152.67165768003,3.05297330025332,0.131460583231721,23.2234881757062,2.63695111288813e-119,1.38194115950002e-118
"IBPFAHIO_00916",2435.81953279205,1.7017277900864,0.0734265179483785,23.1759293186526,7.96468528019595e-119,4.16697240040032e-118
"IBPFAHIO_02557",45610.5023811354,1.13172801540049,0.0488796393168619,23.1533626519637,1.34467422235326e-118,7.02319712080453e-118
"IBPFAHIO_00692",17972.6554696254,-1.29207765172447,0.0558061492304491,-23.1529619861225,1.35722977488857e-118,7.07682034393839e-118
"IBPFAHIO_01753",1541.94814825657,1.80285614551552,0.0780617088575436,23.0952687546924,5.16567781029956e-118,2.68893531808859e-117
"IBPFAHIO_00058",946.528583176676,2.04661727358669,0.0888679672105235,23.0298648413816,2.34118853827827e-117,1.21663108577419e-116
"IBPFAHIO_00970",346.847183421341,3.61605957969969,0.157203600163011,23.0023967386882,4.41080464338614e-117,2.28828992572986e-116
"IBPFAHIO_02102",85751.2824848931,1.47843736429669,0.0643427815547831,22.9775171133675,7.82338077058771e-117,4.0519084326059e-116
"IBPFAHIO_00822",3719.00966336008,1.35581569432961,0.0591477501399848,22.9225235299872,2.7704860320855e-116,1.43249879786093e-115
"IBPFAHIO_00150",1204.29647750376,2.22211932245089,0.0971360672795488,22.8763566889715,7.99028182025541e-116,4.12453278601498e-115
"IBPFAHIO_00044",3045.19368791326,2.17846146927201,0.0953609597063628,22.8443744272286,1.66223129912286e-115,8.56603196147983e-115
"IBPFAHIO_00633",3153.24590955394,1.75524437101145,0.0768541708115739,22.8386352032194,1.89553984693861e-115,9.75209518591379e-115
"IBPFAHIO_02818",1982.00825338212,2.48743674277418,0.108955487820884,22.8298435675252,2.31784424419866e-115,1.19049408688742e-114
"IBPFAHIO_01778",3010.90810973567,1.57653331651749,0.0691927406468247,22.7846635612321,6.508069142148e-115,3.33713926824571e-114
"IBPFAHIO_02726",8702.83111706912,1.55291379106199,0.0681822997412155,22.7759080722716,7.94766545652413e-115,4.06857311118752e-114
"IBPFAHIO_02664",1664.79365051988,1.72428603313904,0.0757132385947647,22.7739040773018,8.31953767009621e-115,4.2519025580062e-114
"IBPFAHIO_00636",1813.62170305767,1.60494104865995,0.0705158085858507,22.7600176591039,1.14199957347289e-114,5.82683610755476e-114
"IBPFAHIO_02173",1162.00760818236,2.05020465618914,0.0904848611941897,22.6579853152362,1.16383906277332e-113,5.92848497873987e-113
"IBPFAHIO_02709",980.23970809439,-1.94732589111744,0.085983815843642,-22.6475863162269,1.47365787937304e-113,7.49432592602209e-113
"IBPFAHIO_02539",5512.18161611356,1.37294622522873,0.0606313534203535,22.6441625953849,1.59270115887538e-113,8.08642361780405e-113
"IBPFAHIO_03100",954.631705034902,2.2250316975835,0.0983528159634502,22.6229587408088,2.57611733383461e-113,1.30579586823223e-112
"IBPFAHIO_03060",9556.41331224336,1.55854371825986,0.0690145493537233,22.5828283000414,6.39243978580119e-113,3.23493024839563e-112
"IBPFAHIO_01799",12727.8688755406,-1.418951420079,0.0628518820510947,-22.5761166376128,7.44064766705025e-113,3.75922918080382e-112
"IBPFAHIO_01732",3268.09316717667,1.48866518415798,0.0660434966782906,22.5406778718808,1.65761434054954e-112,8.36108244857941e-112
"IBPFAHIO_01831",5740.9056432181,2.18306805835722,0.0969311040655513,22.5218528087835,2.53543232520409e-112,1.27680077353926e-111
"IBPFAHIO_02938",2006.43014209284,2.00492558458837,0.0890746619085941,22.5083715349463,3.43663564924176e-112,1.72781746787895e-111
"IBPFAHIO_01957",6354.85187772217,2.10018384413365,0.0933104752496301,22.5074820218749,3.50627227935722e-112,1.75996654022281e-111
"IBPFAHIO_00959",292.163248867461,3.95777505720576,0.175988460015986,22.4888328294154,5.33853670317867e-112,2.67532503828662e-111
"IBPFAHIO_01085",2630.36337224831,1.97655037628126,0.0881446821658928,22.423932195493,2.29947005300763e-111,1.15047919156951e-110
"IBPFAHIO_01724",924.035784590731,-2.03042299155145,0.0905633497729552,-22.4199192790657,2.51641247615198e-111,1.2569866520617e-110
"IBPFAHIO_00893",3322.30283976865,-1.46378261979872,0.0654450537547631,-22.3665890058527,8.32651296722902e-111,4.15251259591486e-110
"IBPFAHIO_01674",8792.16321321643,1.23901376623648,0.055474015843949,22.3350292454379,1.68818209555523e-110,8.40557011184666e-110
"IBPFAHIO_02083",5027.2538147301,-1.54506852496143,0.0691848069494317,-22.3324829986264,1.78716949118982e-110,8.88412872469282e-110
"IBPFAHIO_01550",9398.07556272832,1.19662835180568,0.0537030061392414,22.2823345997254,5.48245519414655e-110,2.72098739330676e-109
"IBPFAHIO_00241",31909.2256079353,-1.19673103496644,0.0537292024279071,-22.2733817158778,6.69529054466486e-110,3.3176023019397e-109
"IBPFAHIO_01143",8072.36452584434,-1.29702648675841,0.0583039226784589,-22.2459557980584,1.23434232146896e-109,6.10653833277126e-109
"IBPFAHIO_00095",31686.9771167567,-1.23455524876917,0.0555052170637499,-22.2421479291078,1.34367880655787e-109,6.63682886561811e-109
"IBPFAHIO_02190",281.546244265258,4.8841652252403,0.219660507236668,22.2350630374261,1.5734751601713e-109,7.75946602113182e-109
"IBPFAHIO_01565",3402.31506014065,-1.52359620797133,0.0685310266905299,-22.2322104533985,1.67671706655553e-109,8.25542861431479e-109
"IBPFAHIO_02033",19101.6021326181,-1.20624827439289,0.0543465790922343,-22.1954775174662,3.79796133955166e-109,1.86697876977643e-108
"IBPFAHIO_00321",334.088622846229,4.07843579185776,0.184151426657578,22.1471854217097,1.11043159341393e-108,5.44992775688236e-108
"IBPFAHIO_00643",20693.4760057566,1.44016260891116,0.0651509158129476,22.1050247865426,2.82779476357682e-108,1.38566424864969e-107
"IBPFAHIO_01302",1852.10961638547,1.65723687250364,0.075049063294237,22.0820460610718,4.70306444005671e-108,2.30092962795179e-107
"IBPFAHIO_00035",31508.4937309691,1.31752226765187,0.0597598664333411,22.0469413050227,1.02202138573316e-107,4.99224348291774e-107
"IBPFAHIO_02370",5016.04832241155,1.31703794343263,0.0597696284256608,22.0352372621944,1.32350181780908e-107,6.45468078969348e-107
"IBPFAHIO_02161",344.342278303693,3.4692695753499,0.157459790766059,22.0327332995397,1.39873264070067e-107,6.81083673235665e-107
"IBPFAHIO_02179",304.721305798392,4.3185319230088,0.196212406636305,22.0094743092037,2.33685758015094e-107,1.13609491160797e-106
"IBPFAHIO_02992",527.403837081191,2.47880501305601,0.112776508064942,21.9797993002992,4.49444337157386e-107,2.18160422369017e-106
"IBPFAHIO_02676",37499.3684484266,-2.17869092403492,0.0992372094511822,-21.9543751389612,7.86552451794846e-107,3.81194385728787e-106
"IBPFAHIO_01529",3669.1579110174,1.51728556094584,0.0691182191847029,21.9520349170344,8.28105817219323e-107,4.00704724075453e-106
"IBPFAHIO_00139",9758.70623771917,-1.58654948936394,0.0724811748221681,-21.8891249107996,3.29783954293266e-106,1.59326872917934e-105
"IBPFAHIO_00993",6920.86112239057,-1.60074795412686,0.0731530004111005,-21.8821913678329,3.83944651521465e-106,1.8520387870583e-105
"IBPFAHIO_00386",510.007402584838,-2.88580119332179,0.131884755544978,-21.8812339712578,3.92090019378986e-106,1.88838370704023e-105
"IBPFAHIO_02596",3126.29110823939,-1.56916181635147,0.0718899582953641,-21.8272739831685,1.27819677154536e-105,6.14647654372977e-105
"IBPFAHIO_01911",3874.53694541178,-1.57191495572871,0.0720561482959448,-21.8151398999658,1.66659797846664e-105,8.00174060468766e-105
"IBPFAHIO_02302",12525.107005105,1.15470526173268,0.0529976144387999,21.7878724157688,3.02376318113077e-105,1.44953112496998e-104
"IBPFAHIO_00163",71646.9770808127,-1.11561396399821,0.0512165492837229,-21.7822945825201,3.41531823642799e-105,1.63470030759061e-104
"IBPFAHIO_00131",6556.76680579896,-1.29413039556307,0.059520455754349,-21.7426156967642,8.11404330002171e-105,3.87768498974763e-104
"IBPFAHIO_01379",161889.147483009,-1.14332350542214,0.0526779746417851,-21.7040141196931,1.88011874328483e-104,8.97118387999489e-104
"IBPFAHIO_00555",2462.70265947563,1.51819769816386,0.0700144467348126,21.6840633464433,2.90102336646769e-104,1.38212083961758e-103
"IBPFAHIO_02171",543.535317388022,2.60296480968036,0.120219754657071,21.6517228562424,5.85502406159427e-104,2.78518990745377e-103
"IBPFAHIO_02417",36438.0667262808,1.4865521056662,0.068988106850647,21.5479475162937,5.53465555704452e-103,2.62874884521992e-102
"IBPFAHIO_03145",5919.67257556897,1.21079891829835,0.0562276097115406,21.5338856570642,7.49761286142711e-103,3.55561640606328e-102
"IBPFAHIO_01423",4743.99951828272,-1.78355621898002,0.0828831539616556,-21.5189231312933,1.03539301775612e-102,4.90265729081457e-102
"IBPFAHIO_01474",147241.713628476,-1.57123288022261,0.0731422715038711,-21.4818715349776,2.3004874763319e-102,1.0876310820823e-101
